id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
70082,High category appartment Belgrano,353823,Maria De Los Angeles,,Palermo,-34.56926,-58.4437,Entire home/apt,3697,20,40,2022-03-05,0.29,1,235,1,
238513,EXCLUSIVE LOFT IN PALERMO HOLLYWOOD,87710233,María,,Palermo,-34.58106,-58.43366,Entire home/apt,3450,7,41,2022-04-26,0.32,3,274,1,
238619,Best Recoleta´s Loft. Arch Designer,1192725,Claudio,,Recoleta,-34.59449,-58.4013,Entire home/apt,3327,3,36,2022-05-07,0.29,1,190,13,
71801,Studio in Recoleta most secure area,368954,Carlos,,Recoleta,-34.59514,-58.39914,Entire home/apt,4929,3,98,2022-01-14,0.71,1,279,6,
239718,Amazing Studio - Pool,530261,Luciano,,Palermo,-34.58705,-58.42106,Entire home/apt,5176,14,29,2022-06-02,0.23,27,337,6,
24618566,Cute apartment with terrace,1963884,Mariu,,Saavedra,-34.54293,-58.48689,Entire home/apt,5898,4,4,2022-04-12,0.10,1,280,2,
239853,Beautiful Duplex Palermo Hollywood,1257968,Emmanuel,,Palermo,-34.57666,-58.43161,Entire home/apt,8010,4,178,2022-05-01,1.37,1,186,9,
243320,STUDIO PARA 4 PERS. EN PALERMO,1274087,Claudia,,Villa Crespo,-34.59819,-58.44001,Entire home/apt,4067,7,1,2018-11-17,0.02,1,364,0,
24304853,"Casa residencial en Vicente López, cerca del río.",40997791,Maria,,Nuñez,-34.524,-58.48505,Private room,2000,1,43,2022-04-19,0.84,1,365,4,
72204,Beautiful house in Palermo SOHO,373629,Daniel,,Palermo,-34.5902,-58.42993,Entire home/apt,38202,6,23,2021-06-06,0.29,10,183,0,
243373,Gorgeous Apartment-Best Location,1091499,Brooke,,Monserrat,-34.61123,-58.37315,Entire home/apt,6778,4,135,2022-04-17,1.05,1,76,6,
73180,Palermo Apt - Las Cañitas area,161327,Mariano,,Palermo,-34.57213,-58.43294,Entire home/apt,3697,14,35,2022-06-06,0.28,12,290,5,
245895,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.58293,-58.42498,Entire home/apt,7394,14,33,2022-04-30,0.26,27,364,1,
74383,Penthouse 2BR with River&Sunrise views,319901,Ralf,,Palermo,-34.58706,-58.43417,Entire home/apt,16549,3,114,2022-06-19,0.87,24,106,36,
37678852,Habitación Inglesa en suite jardines y piscina.,284753187,Adriana,,Nuñez,-34.52552,-58.48003,Private room,3081,7,7,2022-05-18,0.21,2,365,2,
250327,"Modern Appt. Buenos Aires, Recoleta",1311901,Lucas,,Recoleta,-34.59067,-58.39909,Entire home/apt,4313,10,98,2020-03-22,0.76,3,89,0,
253370,Beautiful Studio in Palermo,1330334,Fernando,,Almagro,-34.59871,-58.41421,Entire home/apt,2588,30,94,2022-04-25,0.74,3,271,7,
18390204,Stylish room with nice energy!,127383419,Dalina,,Saavedra,-34.52883,-58.48585,Private room,1700,1,46,2022-05-23,0.77,1,52,7,
75094,Amazing apartment in Recoleta,161327,Mariano,,Recoleta,-34.58918,-58.39518,Entire home/apt,4313,14,127,2022-06-10,0.92,12,321,10,
259745,Room @ soapmaker / best location in BA,78281,Nadia,,Almagro,-34.60355,-58.41701,Private room,2341,3,38,2022-05-20,0.30,1,61,3,
264704,"PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",1388769,Juan Y Josefina,,Balvanera,-34.61722,-58.40186,Private room,1972,5,47,2019-08-25,0.37,6,54,0,
38932974,Lo de Pablo,279821426,Daniela Fernanda,,Nuñez,-34.5326,-58.47881,Hotel room,5715,1,1,2019-12-08,0.03,2,365,0,
264769,Sunrise River View 1-bedroom in Palermo,319901,Ralf,,Palermo,-34.5808,-58.42314,Entire home/apt,9066,3,52,2022-05-08,0.42,24,261,9,
75492,Studio Loft in Palermo Soho #1,400828,Jony,,Palermo,-34.589,-58.42024,Entire home/apt,3943,2,339,2022-03-07,2.66,3,142,15,
266984,PALERMO.Las Canitas Spacious Studio-100MB WIFI,1400016,Laura,,Palermo,-34.57224,-58.43095,Entire home/apt,3327,7,34,2022-06-03,0.34,2,288,4,
267883,charming and fresh old style studio,1404477,Juan Martin,,Balvanera,-34.60222,-58.3942,Entire home/apt,9612,7,0,,,1,365,0,
75526,GUAPO / Amazing Large Studio* with great views.🎈,319901,Ralf,,Palermo,-34.58261,-58.42345,Entire home/apt,5845,4,120,2022-06-14,0.90,24,338,16,
607904578340255640,PH-departamento en  Vicente López,454866809,Barbara,,Nuñez,-34.52416,-58.47728,Entire home/apt,12323,7,2,2022-05-26,1.43,1,364,2,
268446,PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.6177,-58.40072,Private room,1479,5,75,2019-05-19,0.59,6,54,0,
76005,"Heart of Recoleta, no better place!",315089,Max,,Recoleta,-34.59014,-58.39386,Entire home/apt,4929,5,6,2013-08-17,0.05,4,365,0,
269115,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.59006,-58.42609,Entire home/apt,8450,1,46,2021-12-14,0.37,47,340,3,
269753,Sunny Studio Close to San Telmo,407702,Ruy,,Monserrat,-34.61543,-58.38425,Entire home/apt,4806,2,340,2022-02-26,2.65,4,364,1,
77404,Beautiful Duplex - Trendy Palermo,161327,Mariano,,Palermo,-34.56692,-58.43324,Entire home/apt,4313,14,25,2021-12-15,0.20,12,335,3,
1332373,1 Bedroom Loft Apart Vicente Lopez,4130739,Maria Alejandra,,Saavedra,-34.53254,-58.48702,Entire home/apt,7394,3,20,2021-02-01,0.22,4,172,0,
275832,Studio in Buenos Aires,1441510,Belén,,Balvanera,-34.60714,-58.39298,Private room,6162,6,0,,,1,365,0,
588463571694040106,Loft moderno con balcón y parrilla,6025356,Adrian,,Saavedra,-34.529533,-58.483364,Entire home/apt,4683,3,0,,,4,309,0,
275933,Two bedrooms in Palermo Chico,419383,Mariana Y Sebas,,Palermo,-34.58044,-58.40753,Entire home/apt,7764,3,89,2022-03-03,0.71,6,286,5,
15852434,SUNNY 1BR APT WITH PRIVATE TERRACE AND BARBECUE,6025356,Adrian,,Saavedra,-34.53056,-58.48407,Entire home/apt,3565,3,16,2022-03-24,0.24,4,293,2,
77704,PALERMO SOHO Cheap Little Apt,417020,Jorge Fernando,,Palermo,-34.58236,-58.42726,Entire home/apt,2465,7,119,2020-03-22,0.89,1,41,0,
278433,Art House Palermo 2 rooms,1011896,Natalia,,Palermo,-34.57945,-58.42914,Entire home/apt,23766,1,9,2019-11-18,0.08,13,365,0,
77994,Studio 1A - Corazon de San Telmo,64880,Elbio Mariano,,San Telmo,-34.62014,-58.37371,Entire home/apt,4683,3,5,2019-08-03,0.04,9,354,0,
16475476,Hermosa habitación limpia y aireada.,108127307,Elena,,Nuñez,-34.52748,-58.48059,Private room,2218,15,0,,,1,363,0,
278637,PALERMO HOLLYWOOD LOFT,1011896,Natalia,,Palermo,-34.57768,-58.43042,Entire home/apt,16900,1,5,2022-02-28,0.04,13,365,1,
280564,Sunny/Cozy Loft Palermo! + 40m2 private ROOFTOP!,1462651,Manuel,,Palermo,-34.57936,-58.42894,Entire home/apt,3637,30,8,2021-12-15,0.08,1,312,1,
78005,"SOFA STUDIO, SAN TELMO, 1B",64880,Elbio Mariano,,San Telmo,-34.61998,-58.37151,Entire home/apt,4049,2,15,2019-08-22,0.12,9,340,0,
281131,In Style Recoleta Buenos Aires,36441,Robert,,Recoleta,-34.59643,-58.39188,Entire home/apt,8503,3,51,2022-03-02,0.40,2,365,1,
78009,STUDIO DEFENSA 2A en San Telmo,64880,Elbio Mariano,,San Telmo,-34.61998,-58.37151,Entire home/apt,6162,2,43,2022-04-12,0.31,9,353,1,
78014,STUDIO SOFA CAMA & PATIO,64880,Elbio Mariano,,San Telmo,-34.61998,-58.37151,Entire home/apt,3697,3,24,2019-05-13,0.18,9,357,0,
32720946,"CÒMODA HABITACIÒN DOBLE, BAÑO PRIVADO, RESIDENCIAL",242038424,Liber,,Saavedra,-34.53469,-58.49099,Private room,2465,2,1,2019-03-31,0.03,1,179,0,
281216,PRIVATE AND INDEPENDENT ROOM FULL,1354852,Pablo,,Almagro,-34.60012,-58.4159,Private room,3574,4,0,,,1,365,0,
281839,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.59044,-58.42866,Entire home/apt,8450,1,26,2022-06-20,0.20,47,345,9,
26327724,Estela's House II,92994003,Estela,,Saavedra,-34.52639,-58.49068,Private room,5545,2,7,2022-06-20,0.16,2,159,4,
78068,Lovely Place at a GREAT Location!,419383,Mariana Y Sebas,,Palermo,-34.58246,-58.4034,Entire home/apt,6778,5,20,2022-03-29,0.15,6,351,1,
285160,Espectacular Depto in Belgrano,1484394,Julia,,Coghlan,-34.56544,-58.47437,Private room,7394,7,0,,,1,365,0,
78351,"Apt in Palermo, Las Cañitas",420786,Carola,,Palermo,-34.5752,-58.43102,Entire home/apt,9859,5,11,2020-01-19,0.10,4,357,0,
286518,Beautiful Recoleta Apt A/C Subway,1481704,Sam,,Recoleta,-34.59384,-58.40264,Entire home/apt,7024,14,1,2014-01-16,0.01,1,280,0,
78703,"Amazing Studio w/Terrace & BBQ ""Heart of Recoleta""",422878,Oscar,,Recoleta,-34.59446,-58.39588,Entire home/apt,4929,1,193,2022-02-09,1.51,2,143,4,
79226,Petite Home,426420,Carolina,,Nuñez,-34.55235,-58.4581,Entire home/apt,3081,20,47,2022-05-06,0.36,1,299,4,
17909909,Lugar encantador para relajar,122764119,Nancy,,Villa Pueyrredon,-34.56761,-58.51873,Entire home/apt,6000,1,3,2022-05-02,0.61,1,179,3,
40512395,"Habitación Provenzal en suite, jardin y piscina",284753187,Adriana,,Nuñez,-34.52588,-58.48026,Private room,1848,7,3,2022-04-08,0.10,2,365,1,
287756,Soho Point in the heart of Palermo!,1409800,Mariano,,Palermo,-34.59134,-58.42893,Entire home/apt,8450,1,59,2022-01-31,0.47,47,335,3,
11533480,SUNNY AND CONVENIENT 1 BR APT,6025356,Adrian,,Saavedra,-34.52898,-58.48367,Entire home/apt,4313,3,20,2022-01-30,0.27,4,208,1,
79247,"Beautiful Apt in great location, 100% Good Reviews",426566,Egle,,Boedo,-34.6212,-58.41753,Entire home/apt,2820,6,52,2022-06-08,0.38,8,336,6,
79766,!Amazing 1Bdr - Great Terrace - BBQ - Sun - View!!,422878,Oscar,,Recoleta,-34.59118,-58.39664,Entire home/apt,7394,1,190,2022-04-24,1.54,2,204,12,
288076,Sgle Room Palermo Viejo B&B w/Bath,50994,Ariel,,Palermo,-34.59348,-58.42949,Private room,5229,1,4,2015-05-19,0.04,7,365,0,
30235847,Encantador departamento con piscina y cochera.,632529,Susana Beatriz,,Nuñez,-34.52081,-58.477,Private room,5545,2,20,2022-03-06,0.47,1,246,6,
288861,"Arty, chic and antique in Recoleta",1011896,Natalia,,Retiro,-34.59553,-58.38506,Entire home/apt,19365,30,2,2021-10-10,0.02,13,365,1,
81120,luxury apart hotel in downtown,439345,Marcelo,,Monserrat,-34.61042,-58.38261,Entire home/apt,3574,1,2,2022-06-18,2,1,344,2,
290421,Tu propia casa en Palermo Soho,1538637,Ilana,,Palermo,-34.5869,-58.42323,Entire home/apt,4683,3,11,2022-06-05,0.12,9,350,1,
82623,Garden studio flat with swimming pool,449610,Antonio,,Colegiales,-34.5742,-58.45024,Entire home/apt,3177,5,42,2020-12-19,0.52,1,172,0,
83035,"Central loc. Entire apt, all incl.",426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,2728,5,48,2022-04-10,0.35,8,302,3,
29942744,"Habitación con cama matrimonial, baño, tv y wifi",135105839,Ingrid,,Nuñez,-34.51983,-58.48267,Private room,2711,1,11,2022-06-02,0.27,2,74,8,
38154165,ESPECTACULAR. Depto Vte. Lopez. Amenities  Parking,245768419,Lucio,,Nuñez,-34.52034,-58.47796,Entire home/apt,7055,5,9,2020-03-01,0.27,5,62,0,
292830,"HABIT. BIG, BRIGHT AND PRIVATE",1515818,Maria Victoria,,Balvanera,-34.61336,-58.41126,Private room,3081,6,0,,,1,365,0,
603386107642565268,"DUPLEX, Super equipado, terraza, parrilla, jacuzzi",453671435,Lo,,Saavedra,-34.5303,-58.49142,Entire home/apt,11041,3,1,2022-04-22,0.48,1,315,1,
39552941,SOÑADO. Depto Vicente López Amenities. Parking.,245802667,Inés,,Nuñez,-34.52169,-58.47799,Entire home/apt,5553,4,7,2022-03-22,0.23,8,49,1,
83152,★Amigo studio with great views - 18 floor  ★,319901,Ralf,,Palermo,-34.58268,-58.42314,Entire home/apt,6074,3,101,2022-06-11,0.75,24,307,12,
292877,"Lovely Private Room,  Palermo Soho",1516002,Maria Agustina,,Palermo,-34.58956,-58.42481,Private room,1602,30,11,2020-01-02,0.09,6,180,0,
33426869,Casa Florida,251797484,Claudia,,Saavedra,-34.53144,-58.48265,Private room,1700,2,18,2019-12-20,0.47,1,52,0,
294439,FRENCH STYLE APARTAMENT RECOLETA,1381697,Silvina,,Recoleta,-34.58902,-58.39114,Entire home/apt,4929,180,40,2018-06-27,0.32,8,145,0,
33833950,ZONA BIEN UBICADA,226091109,Gabriela,,Villa Devoto,-34.59876,-58.52387,Private room,1200,1,0,,,1,365,0,
83440,GREAT! Apartment Alto Palermo,384997,Santiago,,Recoleta,-34.59369,-58.41226,Entire home/apt,6408,30,5,2020-04-09,0.04,1,173,0,
298002,Impecable studio in Palermo Soho A,1538637,Ilana,,Palermo,-34.58553,-58.42312,Entire home/apt,5422,4,42,2022-04-10,0.33,9,349,1,
84033,Great apart with private terrace & chill out area.,458852,Maria,,Palermo,-34.58477,-58.42731,Entire home/apt,6778,2,162,2022-05-29,1.20,2,174,14,
84730,"Spotless apt. in a great location, Wi-Fi, balcony!",426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,2858,7,70,2022-06-17,0.55,8,348,5,
298494,Impeccable studio in Palermo Soho B,1538637,Ilana,,Palermo,-34.58494,-58.42337,Entire home/apt,4313,4,36,2022-03-06,0.28,9,340,2,
85949,Modern & Luminous Apt in GreatLocation!,426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,2728,6,46,2022-05-25,0.35,8,344,9,
87828,"habitación individual, única huésped de la casa.",480785,Isabel,,Retiro,-34.59126,-58.38108,Private room,2729,3,1,2019-08-02,0.03,2,152,0,
52723206,La casa de los murales,236875956,Maria Alejandra,,Barracas,-34.66236,-58.38481,Private room,1332,1,4,2022-06-17,1.76,1,139,4,
301727,Equipped & Serviced Suite for Family / Group,1554264,Recepcionistas,,Monserrat,-34.61061,-58.38073,Entire home/apt,2588,1,68,2022-05-29,0.87,3,208,16,
29539072,CAESAR PALACE....LA CASA DE CESAR,222424374,Cesar,,Villa Pueyrredon,-34.5726,-58.52659,Private room,6162,1,0,,,1,364,0,
19155245,Best view in Vicente Lopez,13834947,Joaquin,,Nuñez,-34.5184,-58.47477,Entire home/apt,8010,14,25,2022-03-12,0.43,16,175,8,
91063,"Cosy, central apartment in BsAs",492560,Laurence,,Caballito,-34.61829,-58.43116,Entire home/apt,3204,3,55,2020-03-20,0.43,1,357,0,
92228,Experiencia Recoleta-Buenos Aires,494027,Mirta Susana,,Recoleta,-34.58509,-58.40465,Entire home/apt,9859,20,2,2020-03-31,0.07,2,336,0,
302722,Chic Studio Apartment in Palermo!,1558866,Vero,,Palermo,-34.58055,-58.40682,Entire home/apt,8010,3,17,2022-04-17,0.14,1,358,2,
93174,"B&B ""Tucuman 2430""1 room x 1 or 2p",500210,Luciano,,Balvanera,-34.60299,-58.40194,Private room,1299,2,10,2019-04-07,0.08,4,294,0,
52625391,Precioso apartamento en el bajo de Vicente López,141185871,Debora,,Nuñez,-34.51873,-58.47438,Entire home/apt,2465,2,31,2022-06-06,3.84,1,252,31,
25576654,Estela's House I,92994003,Estela,,Saavedra,-34.5261,-58.49183,Private room,4313,2,7,2022-06-06,0.16,2,179,5,
305216,"Art House, terrace up to 14 to 20 people",1011896,Natalia,,Palermo,-34.5783,-58.4295,Entire home/apt,64433,1,55,2022-06-12,0.58,13,349,12,
472446,Heart of Recoleta.Totally Renovated,2316004,Maximiliano,,Recoleta,-34.59106,-58.39071,Entire home/apt,3873,2,100,2022-05-23,0.83,2,327,19,
93619,DEPARTMENT C / CABIN SECURITY,501789,Jessica Emerita,,San Cristobal,-34.62782,-58.40739,Shared room,8626,1,0,,,1,365,0,
306194,Nice 2bdr apartment in Buenos Aires,737924,Gabriel,,Palermo,-34.58784,-58.41107,Entire home/apt,6162,30,17,2022-03-03,0.15,3,269,3,
96257,Lovely apartment in Buenos Aires,320183,Hortensia,,Retiro,-34.59805,-58.37717,Entire home/apt,6778,15,0,,,4,141,0,
475009,"Cozy studio in Palermo Soho, Buenos",1717409,Mariela,,Palermo,-34.58224,-58.42727,Entire home/apt,3697,90,1,2016-12-30,0.01,2,141,0,
307695,Relaxation of the B & B milonguero,500210,Luciano,,Balvanera,-34.60141,-58.40059,Private room,2208,2,4,2018-11-24,0.03,4,294,0,
476044,"Casabierta, style in Palermo BA.",2359849,Augusto,,Palermo,-34.58718,-58.4312,Entire home/apt,20597,2,150,2022-06-19,1.25,1,243,17,RL-2021-11150270- -DGDTU
307696,"B&B ""Tucuman 2430"" 2 rooms/ 4 guest",500210,Luciano,,Balvanera,-34.60341,-58.40237,Private room,9353,2,3,2019-02-12,0.04,4,294,0,
96490,AMPLIA habitación individual en Buenos Aires,512049,Cristina,,Palermo,-34.58503,-58.41206,Private room,1936,14,0,,,1,325,0,
308319,PRIVATE BEDROOM SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.6177,-58.40072,Private room,1479,5,39,2018-08-04,0.32,6,54,0,
481351,Palermo Beautiful Apartment!!!,2383699,Elisa,,Palermo,-34.58832,-58.4126,Entire home/apt,4929,1,257,2022-05-31,2.11,4,355,11,
487707,"Departamento luminoso, muy tranquilo y seguro.",2413256,Fernando,,Boca,-34.63255,-58.35777,Entire home/apt,3155,5,8,2018-05-31,0.09,1,325,0,
308320,"SUITE, QUEEN BED, CLOSET AND PRIVATE BATHROOM",1388769,Juan Y Josefina,,San Cristobal,-34.61887,-58.39995,Private room,1848,5,21,2019-07-27,0.17,6,54,0,
488363,Fabulous BA Location 3Bedr/1.5Bath,2416473,Liliana,,Balvanera,-34.60469,-58.4057,Entire home/apt,5053,60,0,,,2,358,0,
96810,Recoleta Luxury: Design and Style!,508291,Michele,,Retiro,-34.59357,-58.38703,Entire home/apt,9698,5,37,2022-04-22,0.38,1,352,2,
97043,Downtown 4 blocks away from Obelisk,514200,Ceferina De Jesus,,San Nicolas,-34.60751,-58.38793,Entire home/apt,1848,28,13,2022-06-07,0.11,2,29,4,
309424,"Chic Palermo Soho-5Bdr, 2,100 sq/ft Patio/Terrace",27515898,Maria,,Palermo,-34.58691,-58.4326,Entire home/apt,28520,2,229,2020-03-09,1.84,1,172,0,
98934,Monthly Apartment Recoleta,521351,Alfonsina,,Recoleta,-34.58955,-58.39057,Entire home/apt,8626,1,1,2011-08-09,0.01,1,365,0,
309428,San Telmo - depto remodelado estilo antiguo,1454415,Ura,,Constitucion,-34.61834,-58.37902,Entire home/apt,4313,6,108,2022-05-22,0.93,1,296,9,
489848,Great Garden in Charming Art House.,2422234,Angela Lucia Maria,,Constitucion,-34.6208,-58.38107,Entire home/apt,48677,3,162,2022-06-07,1.38,1,268,8,
310636,Broad modern Flat in Palermo Las Cañitas,111013,Daniel,,Palermo,-34.57008,-58.43574,Entire home/apt,4929,7,1,2013-01-08,0.01,2,358,0,
100080,Great downtown apartment!,526435,Laura,,San Nicolas,-34.604145,-58.388741,Entire home/apt,5300,3,23,2019-07-30,0.20,3,180,0,
315790,Double Room or Twin Room In Palermo Soho,1621752,Luba,,Palermo,-34.59087,-58.4227,Private room,3697,2,71,2021-12-14,0.57,4,348,2,
104343,*Faena Hotel Private VIP Luxury Studio*,542973,Brigitte,,Puerto Madero,-34.6022,-58.35541,Hotel room,15034,1,166,2022-06-19,1.29,1,296,24,
499212,Luxury Buenos Aires in San Telmo,2463769,Ebbe,,San Telmo,-34.62112,-58.3766,Entire home/apt,13186,8,77,2022-05-26,0.67,1,261,5,
499565,Palermo Holywood cozy apartment,352420,Daniela,,Palermo,-34.57975,-58.43984,Entire home/apt,5105,6,39,2022-05-02,0.60,1,34,20,
316228,A Balcony in the Sky Bs As Live Hotel Palermo,3771282,Max,,Palermo,-34.57744,-58.43702,Entire home/apt,13058,2,13,2022-04-27,0.16,31,357,5,
499705,AMAZING VIEWS 2POOLS PALERMO DUPLEX,2466149,Andrea,,Palermo,-34.58115,-58.43388,Entire home/apt,8626,3,37,2021-06-30,0.36,1,294,1,
106475,Artdecohouse Palermo,547581,Carol,,Recoleta,-34.58842,-58.40928,Entire home/apt,19717,3,116,2022-06-20,0.88,1,357,4,
316251,"Sunny & great Palermo, Best Value",559463,Martin,,Villa Crespo,-34.59403,-58.43114,Entire home/apt,4313,10,24,2020-03-05,0.21,4,356,0,
107259,Great place to 12 Tango lovers,555693,Vittoria,,Balvanera,-34.60514,-58.3957,Entire home/apt,49169,1,28,2022-03-21,0.23,2,364,2,
317484,Single Room in Palermo Soho,1621752,Luba,,Palermo,-34.58992,-58.42236,Private room,1848,2,159,2022-05-03,1.27,4,194,8,
500572,"Spacious single, quiet & central",2469918,Rachel,,Monserrat,-34.61391,-58.3834,Private room,3026,4,0,,,1,363,0,
317486,Single Suite in Palermo Soho,1621752,Luba,,Palermo,-34.59077,-58.42133,Private room,1848,2,173,2022-06-05,1.38,4,329,8,
108089,AMAZING PALERMO BEST VALUE w POOL,559463,Martin,,Palermo,-34.58648,-58.4243,Entire home/apt,4313,10,80,2022-05-17,0.73,4,290,5,
317509,Comfortable house in Buenos Aires,1624246,Sandra,,Villa Urquiza,-34.57943,-58.48487,Private room,5545,1,3,2014-01-01,0.03,2,365,0,
702977,Habitacion single/ baño compartido,3072694,Silvia Y Luis,,San Telmo,-34.61927,-58.36877,Private room,1950,3,8,2015-05-04,0.08,8,0,0,
317759,"Studio privado, en el centro.",1569462,Eleonora,,Balvanera,-34.60989,-58.40239,Entire home/apt,2858,4,68,2020-04-15,0.59,3,324,0,
503974,CHARMING TWO BEDROOM TWO BATHROOM,2485446,Robert,,Palermo,-34.58951,-58.41239,Entire home/apt,12323,7,12,2022-04-30,0.10,2,242,2,
322509,Sunny Studio in Palermo Hollywood,1333525,Mar,,Palermo,-34.57807,-58.43564,Entire home/apt,6038,3,132,2020-04-02,1.05,3,161,0,
504078,Excelente Loft en Palermo Hollywood,2483332,Nicolás,,Palermo,-34.57925,-58.43292,Entire home/apt,24646,4,0,,,1,365,0,
504162,Casa entera o habitación privada o a compartida.,2486039,Daniel,,Caballito,-34.61072,-58.43191,Shared room,1232,3,1,2018-04-10,0.02,1,78,0,
704509,Departamento dúplex en casa histórica de Palermo,3616736,Victor,,Palermo,-34.5797,-58.42921,Entire home/apt,3450,5,8,2022-01-04,0.20,2,122,2,
323488,Cozy new studio in the heart of Palermo,1655817,Silvia,,Palermo,-34.5872,-58.42973,Entire home/apt,7394,3,41,2020-02-29,0.38,1,365,0,
710366,Room+balcony & big APT@recoleta,3656377,Lorena,,Recoleta,-34.58949,-58.40584,Private room,1672,6,22,2020-04-30,0.20,2,50,0,
504435,room with 2 single beds into a oasis of the city,2487829,SERGiO,,Saavedra,-34.5543,-58.48558,Private room,1602,1,10,2022-06-01,0.17,2,83,3,
516717,"Great location in Palermo, Bs.Aires",1494498,Dolores,,Palermo,-34.57955,-58.40984,Entire home/apt,4929,5,1,2012-09-26,0.01,1,356,0,000000
323708,Twin Room In Palermo Soho,1621752,Luba,,Palermo,-34.59082,-58.42145,Private room,3697,2,12,2022-06-09,0.10,4,348,5,
327888,::Private Terrace-Big bright studio-Top Location::,1675731,Alejandra,,San Telmo,-34.61963,-58.37212,Entire home/apt,7794,2,285,2022-06-14,2.48,1,58,25,
517241,SUNNY house in Palermo Hollywood with POOL&GRILL,2017830,Barbara,,Palermo,-34.57659,-58.44103,Entire home/apt,61616,1,18,2022-04-18,1.08,26,267,14,
517242,Unique home in Palermo Hollywood.,2546158,Tara,,Palermo,-34.57738,-58.4408,Entire home/apt,43131,7,0,,,1,335,0,
